name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url,ingredients_clean,serving_suggestion_clean,alcohol
Cosmopolitan Delight,Orange zest twist (flamed),Serve in a Martini glass,"['1 1⁄2 shot Rémy Martin 1738 Cognac', '1⁄2 shot Grand Marnier or other cognac orange liqueur', '1 1⁄4 shot Shiraz red wine', '1⁄4 shot Giffard Orgeat Syrup', '3⁄4 shot Lemon juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/474/cosmopolitan-delight,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/01/2016f0af3ec00ffc11a3e6278f9a2071ee67.jpg,"['Rémy Martin Cognac', 'Grand Marnier or other cognac orange liqueur', 'Shiraz red wine', 'Giffard Orgeat Syrup', 'Lemon juice', 'Sugar syrup']",Serve in a Martini glass,Cognac|Cognac|wine
Country Breeze,Seasonal berries or apple slice wheel,Serve in a Collins glass,"['1 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Giffard Noir de Bourgogne Cassis', '3 shot Apple juice']",SHAKE all ingredients with ice and strain into ice-filled glass.,9,https://www.diffordsguide.com/cocktails/recipe/475/country-breeze,diffords,https://cdn.diffords.com/contrib/stock-images/2016/1/22/2016ce06b1d3eeefbff07ab4f81cfb031bd5.jpg,"['Rutte Dry Gin', 'Giffard Noir de Bourgogne Cassis', 'Apple juice']",Serve in a Collins glass,gin
Cowboy Hoof Martini,Orange zest twist,Serve in a Martini glass,"['5 fresh Mint leaves', '2 1⁄2 shot Rutte Dry Gin', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 dash Orange Bitters by Angostura (optional)']",SHAKE all ingredients (including mint) with ice and fine strain into chilled glass.,11,https://www.diffordsguide.com/cocktails/recipe/476/cowboy-hoof-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2016/2/13/20164b99fe10ad2f2694b4d18b0829a6981f.jpg,"['Mint leaves', 'Rutte Dry Gin', 'Sugar syrup', 'Orange Bitters by Angostura']",Serve in a Martini glass,gin|Orange Bitters
Cox's Daiquiri,Cox's apple ring (in memory of Jennings Cox),Serve in a Martini glass,"['2 shot Havana Club 3 Year Old rum (infused with vanilla)', '1⁄3 shot Lime juice (freshly squeezed)', '3⁄4 shot Pineapple juice (fresh pressed)', '1⁄6 shot Vanilla sugar syrup', ""3 drop Difford's Daiquiri Bitters (optional)""]",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/477/coxs-daiquiri,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/05/20169bd667b6a3f81ea176e600b204bf220f.jpg,"['Havana Club Year Old rum', 'Lime juice', 'Pineapple juice', 'Vanilla sugar syrup', ""Difford's Daiquiri Bitters""]",Serve in a Martini glass,rum|bitters
Cranapple Breeze,Lime slice,Serve in a Collins glass,"['1 shot Ketel One Citroen Vodka', '1 shot De Kuyper Triple Sec (40%)', '1 shot Cranberry juice (sweetened)', '1 shot Apple juice', '1⁄2 shot Lime juice (freshly squeezed)', 'Top up with Thomas Henry Ginger Ale']",SHAKE first five ingredients with ice and strain into ice-filled glass. TOP with ginger ale and stir.,1,https://www.diffordsguide.com/cocktails/recipe/478/cranapple-breeze,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/05/20169cc359e8b8c0dbed7f22c78dc66bcc59.jpg,"['Ketel One Citroen Vodka', 'De Kuyper Triple Sec', 'Cranberry juice', 'Apple juice', 'Lime juice', 'Top up with Thomas Henry Ginger Ale']",Serve in a Collins glass,vodka|gin
Cranberry Cooler,Orange slice,Serve in a Collins glass,"['2 shot Disaronno amaretto', '2 shot Cranberry juice (sweetened)', '2 shot Orange juice (freshly squeezed)']",SHAKE all ingredients with ice and strain into ice-filled glass.,5,https://www.diffordsguide.com/cocktails/recipe/479/cranberry-cooler,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/08/2016a442ba5f5d2fad18d704f6342d9dcc9e.jpg,"['Disaronno amaretto', 'Cranberry juice', 'Orange juice']",Serve in a Collins glass,amaretto
Cranberry & Mint Cocktail,Cranberries & mint leaf,Serve in a Martini glass,"['8 fresh Mint leaves', '2 shot Ketel One Vodka', '1 1⁄2 shot Cranberry juice (sweetened)', '1⁄4 shot Giffard Grenadine syrup']","Lightly MUDDLE mint in base of shaker just enough to bruise. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",4,https://www.diffordsguide.com/cocktails/recipe/480/cranberry-and-mint-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/06/20166e614102c05b501e5730418793088f73.jpg,"['Mint leaves', 'Ketel One Vodka', 'Cranberry juice', 'Giffard Grenadine syrup']",Serve in a Martini glass,vodka
Cranberry Sauce,Lime wedge,Serve in a Martini glass,"['2 shot Ketel One Vodka', '3⁄4 shot Cranberry liqueur', '2 1⁄2 shot Cranberry juice (sweetened)', '1⁄4 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/482/cranberry-sauce,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/12/2016b039f2d048536e06c0d7971654d1985a.jpg,"['Ketel One Vodka', 'Cranberry liqueur', 'Cranberry juice', 'Lime juice']",Serve in a Martini glass,vodka
Creamsicle,Orange zest twist,Serve in a Coupe glass,"['1 shot Ketel One Oranje Vodka', '1 shot Grand Marnier or other cognac orange liqueur', '1 shot Single cream / half-and-half', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/483/creamsicle,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/19/20160590c2b6ac825b8fb1ea609ff9e6d1dc.jpg,"['Ketel One Oranje Vodka', 'Grand Marnier or other cognac orange liqueur', 'Single cream half and half', 'Sugar syrup']",Serve in a Coupe glass,vodka|Cognac
Creamy Bee,Cinnamon & sugar rim with raspberry,Serve in a Coupe glass,"['1 1⁄2 shot Krupnik spiced honey liqueur', '1⁄2 shot Irish cream liqueur', '1⁄2 shot Giffard Framboise de Ronce (raspberry liqueur)', '1⁄2 shot Hazelnut liqueur', '1⁄4 shot Cinnamon schnapps & Goldwasser liqueurs']",SHAKE all ingredients with ice and fine strain into chilled glass,2,https://www.diffordsguide.com/cocktails/recipe/484/creamy-bee,diffords,https://cdn.diffords.com/contrib/stock-images/2017/4/54/2017695df745b9389c13d26a5f291553469e.jpg,"['Krupnik spiced honey liqueur', 'Irish cream liqueur', 'Giffard Framboise de Ronce', 'Hazelnut liqueur', 'Cinnamon schnapps Goldwasser liqueurs']",Serve in a Coupe glass,Hazelnut liqueur
Creamy Creamsicle,¼ orange slice wheel,Serve in a Coupe glass,"['1 1⁄3 shot Disaronno amaretto', '2⁄3 shot Ketel One Oranje Vodka', '1⁄2 shot Orange juice (freshly squeezed)', '1 shot Single cream / half-and-half']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/485/creamy-creamsicle,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/21/201638bf27946f2f73c91a400285c2f8ab34.jpg,"['Disaronno amaretto', 'Ketel One Oranje Vodka', 'Orange juice', 'Single cream half and half']",Serve in a Coupe glass,amaretto|vodka
Cream Cake,Crumbled Cadbury's Flake bar,Serve in a Martini glass,"['1 1⁄4 shot Irish cream liqueur', '1 1⁄4 shot Peachtree peach schnapps', '1 1⁄4 shot Disaronno amaretto', '1 shot Single cream / half-and-half']",SHAKE all ingredients with ice and fine strain into chilled glass.,11,https://www.diffordsguide.com/cocktails/recipe/486/cream-cake,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/17/201672e4fbfeebc545d5a866c6d47341a15c.jpg,"['Irish cream liqueur', 'Peachtree peach schnapps', 'Disaronno amaretto', 'Single cream half and half']",Serve in a Martini glass,amaretto
Crème Anglaise Cocktail,Dust with chocolate powder,"Serve in a Nick & Nora glass
Photographed in an UB Nick and Nora Gold 6oz","['2⁄3 shot Absolut Vanilia vodka', '1 1⁄3 shot Warninks Advocaat liqueur', '1⁄3 shot Single cream / half-and-half']",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/487/creme-anglaise-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2021/12/61bc992bbfc41.jpg,"['Absolut Vanilia vodka', 'Warninks Advocaat liqueur', 'Single cream half and half']",Serve in a Nick & Nora glass,Vanilia vodka
Crème Brûlée Cocktail,Dust with cinnamon powder,Serve in a Coupe glass,"['1 1⁄3 shot Absolut Vanilia vodka', '1⁄3 shot Giffard Caramel Toffee liqueur', '1⁄2 shot Licor 43 Original liqueur', '2⁄3 shot Single cream / half-and-half', '1⁄2 fresh Egg yolk']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/488/creme-brulee-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/45/20168170556e7ba695ef13fee1de7df10b1b.jpg,"['Absolut Vanilia vodka', 'Giffard Caramel Toffee liqueur', 'Licor Original liqueur', 'Single cream half and half', 'Egg yolk']",Serve in a Coupe glass,Vanilia vodka|gin
Crème de Café,None,Serve in an Old-fashioned glass,"['3⁄4 shot Havana Club 3 Year Old rum', '1 shot Bebo Coffee Liqueur', '3⁄4 shot Luxardo Sambuca', '1 2⁄3 shot Single cream / half-and-half']",SHAKE ingredients with ice and strain into ice-filled glass.,2,https://www.diffordsguide.com/cocktails/recipe/489/creme-de-cafe,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/45/2016ece52056264ebd862f31554982846afc.jpg,"['Havana Club Year Old rum', 'Bebo Coffee Liqueur', 'Luxardo Sambuca', 'Single cream half and half']",Serve in an Old-fashioned glass,rum|Coffee Liqueur
Crimson Blush,Seasonal berries,Serve in a Martini glass,"['2 shot Ketel One Citroen Vodka', '1⁄2 shot Giffard Framboise de Ronce (raspberry liqueur)', '2 shot Pink grapefruit juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/491/crimson-blush,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/35/20160ce8ac6c223776cc3e393319181fd217.jpg,"['Ketel One Citroen Vodka', 'Giffard Framboise de Ronce', 'Pink grapefruit juice', 'Sugar syrup']",Serve in a Martini glass,vodka
Crouching Tiger,None,Serve in a Shot glass,"['3⁄4 shot Patrón Reposado tequila', '1⁄2 shot Kwai Feh lychee liqueur']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/493/crouching-tiger,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/38/20165048a7989228792559d5e171ccd07c9a.jpg,"['Patr n Reposado tequila', 'Kwai Feh lychee liqueur']",Serve in a Shot glass,tequila
Crown Stag,Lemon slice wheel,Serve in an Old-fashioned glass,"['1 1⁄4 shot Ketel One Vodka', '1 1⁄4 shot Jägermeister', '5⁄6 shot Giffard Framboise de Ronce (raspberry liqueur)']",STIR all ingredients with ice and strain into ice-filled glass.,3,https://www.diffordsguide.com/cocktails/recipe/494/crown-stag,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/39/2016dadc2b6f72c00f28faabd10b7506edd3.jpg,"['Ketel One Vodka', 'J germeister', 'Giffard Framboise de Ronce']",Serve in an Old-fashioned glass,vodka
Cuba Libre,Lime wedge,Serve in a Collins glass,"['2 wedge Lime (fresh)', '2 shot Havana Club 3 Year Old rum', '1 dash Angostura Aromatic Bitters', '4 shot Cola (e.g. Coca Cola & Pepsi Cola)']","MUDDLE lime wedges in base of glass. Add other ingredients, fill glass with ice and briefly stir.",51,https://www.diffordsguide.com/cocktails/recipe/495/cuba-libre,diffords,https://cdn.diffords.com/contrib/stock-images/2016/1/53/20166bd7872f61c7dd865a47338583606426.jpg,"['wedge Lime', 'Havana Club Year Old rum', 'Angostura Aromatic Bitters', 'Cola']",Serve in a Collins glass,rum|Aromatic Bitters
Cuban Master,None,Serve in a Collins glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1 shot Rémy Martin 1738 Cognac', '1 1⁄2 shot Orange juice (freshly squeezed)', '1 1⁄2 shot Pineapple juice (fresh pressed)', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/496/cuban-master,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/53/2016b02840d969673b7bcbeab24401dc3a8f.jpg,"['Bacardi Carta Blanca light rum', 'Rémy Martin Cognac', 'Orange juice', 'Pineapple juice', 'Lemon juice', 'Sugar syrup']",Serve in a Collins glass,rum|Cognac
Cuban Special,Orange zest twist,Serve in an Old-fashioned glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '3⁄4 shot De Kuyper Triple Sec (40%)', '2 shot Pineapple juice (fresh pressed)', '1⁄4 shot Lime juice (freshly squeezed)']",SHAKE ingredients with ice and strain into ice-filled glass.,7,https://www.diffordsguide.com/cocktails/recipe/497/cuban-special,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/54/201678bb1d82e841c702b8bd507ab97f00f5.jpg,"['Bacardi Carta Blanca light rum', 'De Kuyper Triple Sec', 'Pineapple juice', 'Lime juice']",Serve in an Old-fashioned glass,rum
Cubanita,Lime wedge,Serve in a Collins glass,"['2 shot Bacardi Carta Blanca light rum', '3 1⁄2 shot Tomato juice', '1⁄2 shot Lemon juice (freshly squeezed)', '7 dash Hot pepper sauce (red)', '4 dash Worcestershire sauce', '1⁄2 spoon Horseradish sauce', '2 pinch Celery salt', '2 pinch Black pepper']",SHAKE all ingredients with ice and strain into ice-filled glass.,1,https://www.diffordsguide.com/cocktails/recipe/498/cubanita,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/55/20163127b061f8b283dca90fb8782a544548.jpg,"['Bacardi Carta Blanca light rum', 'Tomato juice', 'Lemon juice', 'Hot pepper sauce', 'Worcestershire sauce', 'Horseradish sauce', 'pinch Celery salt', 'pinch Black pepper']",Serve in a Collins glass,rum
Cucumber Martini,Cucumber peel,Serve in a Martini glass,"['1 shot Ketel One Vodka', '1 shot Bison grass vodka', '2 inch Cucumber (fresh) (chopped)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']","MUDDLE cucumber in base of shaker. Add other ingredients, SHAKE with ice and strain into glass.",10,https://www.diffordsguide.com/cocktails/recipe/499/cucumber-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/58/2016b08a26669c714dfa279799ed15daec7c.jpg,"['Ketel One Vodka', 'Bison grass vodka', 'inch Cucumber', 'Sugar syrup']",Serve in a Martini glass,vodka|vodka
Cucumber & Mint Martini,Cucumber slices,Serve in a Martini glass,"['2 inch Cucumber (fresh)', '7 fresh Mint leaves', '2 shot Ketel One Vodka', '1 shot Apple juice', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']","MUDDLE cucumber and mint in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",2,https://www.diffordsguide.com/cocktails/recipe/500/cucumber-and-mint-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/56/20167bbf582ef99e0ed1c9000cfcfe2cba3d.jpg,"['inch Cucumber', 'Mint leaves', 'Ketel One Vodka', 'Apple juice', 'Sugar syrup']",Serve in a Martini glass,vodka
