name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url
Passion Fruit Altern'atini (no added sugar & low-cal.),Float half passion fruit,Serve in a Coupe glass,"['1 1⁄2 fresh Passion fruit (fresh fruit)', '1 1⁄2 shot Ketel One Vodka', '1⁄2 shot Sugar-free sweetener', '2 dash Orange Bitters by Angostura (optional)']","Cut passion fruits in half and scoop out flesh into shaker (keep one half for garnish). Add other ingredients, SHAKE with ice and fine strain into chilled glass.",0,https://www.diffordsguide.com/cocktails/recipe/4654/passion-fruit-alternatini-no-added-sugar-and-low-cal,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a93570ec.jpg
Sazerac (no sugar & low-calorie),Lemon zest twist (discarded),Serve in an Old-fashioned glass,"['1⁄3 shot La Fée Parisienne absinthe', '1 2⁄3 shot Bourbon whiskey', '1⁄4 shot Sugar-free sweetener', ""3 dash Peychaud's or other Creole-style bitters (optional)"", '1 dash Angostura Aromatic Bitters (optional)']","POUR absinthe into ice-filled glass, TOP with water and leave to stand. Separately THROW other ingredients with ice. DISCARD contents of glass (absinthe, water and ice) and STRAIN drink into absinthe-coated glass.",3,https://www.diffordsguide.com/cocktails/recipe/4655/sazerac-no-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a7d57ba9.jpg
Tom Collins (no added sugar & low-calorie),Orange slice & cherry,Serve in a Collins glass,"['1 1⁄2 shot Rutte Dry Gin', '1 shot Lemon juice (freshly squeezed)', '2⁄3 shot Sugar-free sweetener', '3 shot Thomas Henry Soda Water']",SHAKE first 3 ingredients with ice and strain into ice-filled glass. TOP with soda and briefly stir.,3,https://www.diffordsguide.com/cocktails/recipe/4656/tom-collins-no-added-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a67cd429.jpg
Vodka Collins (no added sugar & low-calorie),Orange slice & cherry,Serve in a Collins glass,"['1 1⁄2 shot Ketel One Vodka', '1 shot Lemon juice (freshly squeezed)', '2⁄3 shot Sugar-free sweetener', '3 shot Thomas Henry Soda Water']",SHAKE first 3 ingredients with ice and strain into ice-filled glass. TOP with soda and briefly stir.,0,https://www.diffordsguide.com/cocktails/recipe/4657/vodka-collins-no-added-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a50180d7.jpg
Vodka Sour (no added sugar & low-calorie),Lemon slice,Serve in an Old-fashioned glass,"['1 1⁄2 shot Ketel One Vodka', '1 shot Lemon juice (freshly squeezed)', '2⁄3 shot Sugar-free sweetener', '2 dash Angostura Aromatic Bitters (optional)', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4658/vodka-sour-no-added-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a3d36739.jpg
Whiskey Sour (no added sugar & low-calorie),Lemon slice,Serve in an Old-fashioned glass,"['1 1⁄2 shot Bourbon whiskey', '1 shot Lemon juice (freshly squeezed)', '2⁄3 shot Sugar-free sweetener', '2 dash Angostura Aromatic Bitters (optional)', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4659/whiskey-sour-no-added-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a27ed917.jpg
White Lady (no added sugar* & low-calorie),Lemon zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Agave Sec liqueur', '3⁄4 shot Lemon juice (freshly squeezed)', '5⁄12 shot Sugar-free sweetener', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4660/white-lady-no-added-sugar-and-low-calorie,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c386a0f0d83f.jpg
Naughty Charles,Lemon zest twist STIR all ingredients with ice and strain into chilled glass.,Serve in a Nick & Nora glass,"[""1 1⁄2 shot Dewar's 12 Year Old Scotch whisky"", '1⁄3 shot Cherry Heering cherry brandy liqueur', '1⁄3 shot Dutch Cacao white crème de cacao', '1⁄2 shot Martini Extra Dry vermouth', '2 dash Orange Bitters by Angostura']",STIR all ingredients with ice and strain into chilled glass.,21,https://www.diffordsguide.com/cocktails/recipe/4663/naughty-charles,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c41cc81eeb6d.jpg
Stazione,Orange zest twist,Serve in a Nick & Nora glass,"['1 shot Liquore Strega', '1 shot Fernet liqueur', '1 shot Martini Rosso sweet vermouth']",STIR all ingredients with ice and strain into chilled glass.,8,https://www.diffordsguide.com/cocktails/recipe/4664/stazione,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c41d17a160fd.jpg
Vanilla Espresso Martini,"Float 3 coffee beans (and if feeling extravagant, also half, or even a full vanilla bean)",Serve in a Martini glass,"['1 1⁄2 shot Absolut Vanilia vodka', '1 shot Espresso coffee (freshly made & hot)', '2⁄3 shot Bebo Coffee Liqueur', '1⁄6 shot Vanilla sugar syrup', ""2 drop Difford's Saline Solution (or ½ pinch salt)""]",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/4665/vanilla-espresso-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c4b16cca37c0.jpg
Dutch Mule,Mint sprig & lime wedge,Serve in a Collins glass,"['1 1⁄2 shot Ketel One Vodka', '1⁄2 shot Rutte Old Simon Genever', '3⁄4 shot Lime juice (freshly squeezed)', '3 dash Angostura Aromatic Bitters', '3 shot Thomas Henry Ginger Beer']",SHAKE first 4 ingredients with ice and strain into ice-filled glass. TOP with ginger beer.,8,https://www.diffordsguide.com/cocktails/recipe/4666/dutch-mule,diffords,https://cdn.diffords.com/contrib/stock-images/2019/01/5c4b1a41051a5.jpg
First Post,Lime wedge,"Serve in a Collins glass
Photographed in a Rondo Highball Glass 37cl","['1 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Gentian liqueur (e.g. Suze, Salers etc)', '1 shot Lime juice (freshly squeezed)', '3⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 dash La Fée Parisienne absinthe', 'Top up with Thomas Henry Soda Water']",SHAKE first 5 ingredients with ice and strain into ice-filled glass (preferably over a spear of ice). TOP with soda.,12,https://www.diffordsguide.com/cocktails/recipe/4667/first-post,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5420ca4583c.jpg
The Bee Bodice,Dried lavender sprig,Serve in a Flute glass,"['1 1⁄6 shot Ketel One Vodka (infused with lavender)', '1⁄2 shot Gentian liqueur (e.g. Suze, Salers etc)', '2⁄3 shot Lemon juice (freshly squeezed)', '2⁄3 shot Honey water (1:1)', '1⁄2 shot Pasteurised egg white', ""2 dash Bob's Grapefruit Bitters""]",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4668/the-bee-bodice,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c54612e1886b.JPG
La Bouche Reelle (The Real Mouth) No.2,Orange zest shavings,Serve in a Coupe glass,"['1 spoon Ginger jam', '5⁄6 shot Havana Club 7yo rum', '1⁄2 shot Bourbon whiskey', '1⁄2 shot Gentian liqueur (e.g. Suze, Salers etc)', '5⁄6 shot Pink grapefruit juice (freshly squeezed)', '3 dash Orange Bitters by Angostura', '5⁄12 shot Egg white']","STIR jam and grapefruit juice in base of shaker until jam dissolves. Add other ingredients, SHAKE with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.",2,https://www.diffordsguide.com/cocktails/recipe/4669/la-bouche-reelle-the-real-mouth-no2,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c542025b32fb.jpg
Like A Lady,Grind black pepper,Serve in a Coupe glass,"['1 slice Cucumber (fresh)', '1 1⁄3 shot Rutte Dry Gin', '2⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '2⁄3 shot Lemon juice (freshly squeezed)', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Egg white']","MUDDLE cucumber in base of shaker. ADD other ingredients, SHAKE with ice and strain back into shaker. DRY SHAKE and fine strain into chilled glass.",4,https://www.diffordsguide.com/cocktails/recipe/4670/like-a-lady,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5444a00ec7d.JPG
Suzepect Swizzle,Mint sprigs,Serve in a Highball (max 10oz/300ml),"['6 fresh Green grapes (seedless)', '1 1⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '1⁄3 shot Giffard Crème de Pêche de Vigne liqueur', '8 fresh Mint leaves', '1⁄3 shot Montenegro amaro']",Squeeze grapes to yield 20ml juice and SWIZZLE this with next 3 ingredients in glass half filled with crushed ice. Fill glass with more crushed ice and then FLOAT amaro.,2,https://www.diffordsguide.com/cocktails/recipe/4671/suzepect-swizzle,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5436ac00d60.jpg
La Petite Bouche,White grapefruit wedge squeezed and dropped in drink as garnish,Serve in a Highball (max 10oz/300ml),"['1 1⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '2⁄3 shot Bacardi Carta Blanca light rum', '3 dash Orange Bitters by Angostura', '3 shot Mediterranean tonic water']",POUR all ingredients into ice-filled glass and briefly stir.,5,https://www.diffordsguide.com/cocktails/recipe/4672/la-petite-bouche,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c54344d0dfa1.jpg
Blushing Monk,Angostura Bitters dash in a single line across top egg white foam to form a brown line representing the rope that ties a monk's robe.,Serve in a Coupe glass,"['2⁄3 shot Bénédictine D.O.M.', '2⁄3 shot Bittersweet orange-red aperitivo', '5⁄12 shot Gentian liqueur (e.g. Suze, Salers etc)', '1⁄2 shot Lillet Blanc (or other aromatized wine)', '1⁄2 shot Lime juice (freshly squeezed)', '5⁄6 shot Pasteurised egg white', '1 dash Angostura Aromatic Bitters']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/4673/blushing-monk,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5435d5433dd.jpg
Dans Le Jardin (In The Garden),Rosemary sprig,Serve in an Old-fashioned glass,"['1 1⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '2⁄3 shot Rutte Dry Gin', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄3 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass.,8,https://www.diffordsguide.com/cocktails/recipe/4674/dans-le-jardin-in-the-garden,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5433c747191.jpg
Vieille Place,Lemon zest twist,"Serve in an Old-fashioned glass
Photographed in an UB 1910 Old Fashioned 10.5oz","['5⁄6 shot Bourbon whiskey', '5⁄6 shot Rémy Martin 1738 Cognac', '2⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '1⁄2 shot Martini Extra Dry vermouth', '1⁄6 shot Disaronno amaretto', '1⁄3 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', ""1 dash Peychaud's or other Creole-style bitters"", '1 dash Angostura Aromatic Bitters']",STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).,30,https://www.diffordsguide.com/cocktails/recipe/4675/vieille-place,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c543a881065f.jpg
Reno,Burnt lemon wedge,"Serve in an Old-fashioned glass
Photographed in an UB Koto Old Fashioned 30cl","['1 1⁄6 shot Montenegro amaro', '2⁄3 shot Gentian liqueur (e.g. Suze, Salers etc)', '5⁄6 shot Americano Bianco', '1⁄6 shot Italicus liqueur']",THROW all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).,8,https://www.diffordsguide.com/cocktails/recipe/4676/reno,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c543a5ea520a.jpg
Pavoni,Orange zest twist (discarded) & blue cheese stuffed olive,Serve in an Old-fashioned glass,"['1 shot Cherry Heering cherry brandy liqueur', '1 shot Fino sherry', '1⁄3 shot Luxardo Maraschino liqueur', '1⁄3 shot Angostura di Amaro', '2 dash Orange Bitters by Angostura']",STIR all ingredients with ice and strain into ice-filled glass.,11,https://www.diffordsguide.com/cocktails/recipe/4677/pavoni,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c599dfce4c63.jpg
Fairbanks No.2,Orange zest twist (discarded) & luxardo maraschino cherry,Serve in a Coupe glass,"['2 shot Rutte Dry Gin', '2⁄3 shot Martini Extra Dry vermouth', '1⁄6 shot Crème de noyau liqueur', '2 dash Orange Bitters by Angostura']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4678/fairbanks-no2,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5d6807d566a.jpg
Eye-opener,Orange zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Havana Club 3 Year Old rum', '1⁄6 shot Orange Curaçao liqueur', '1⁄6 shot Crème de noyau liqueur', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 dash La Fée Parisienne absinthe', '1 fresh Egg yolk']",SHAKE and strain all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4679/eye-opener,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5d74bea46a8.jpg
Old Etonian,Orange zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Rutte Dry Gin', '1 1⁄2 shot Lillet Blanc (or other aromatized wine)', '1⁄6 shot Crème de noyau liqueur', '2 dash Orange Bitters by Angostura']",SHAKE all ingredients with ice and fine strain into chilled glass.,4,https://www.diffordsguide.com/cocktails/recipe/4680/old-etonian,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5d77ab26583.jpg
Lily,Lemon zest twist,Serve in a Coupe glass,"['1 shot Rutte Dry Gin', '1 shot Crème de noyau liqueur', '1 shot Lillet Blanc (or other aromatized wine)', '1⁄4 shot Lemon juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,5,https://www.diffordsguide.com/cocktails/recipe/4681/lily,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5d80ef778ab.jpg
Yes or Noyau?,Orange zest twist,Serve in an Old-fashioned glass,"['1 shot Bourbon whiskey', '1 shot Straight rye whiskey (100 proof / 50% alc./vol.)', '1 shot Crème de noyau liqueur', '1 shot Rainwater/Verdelho med-dry madeira']",STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).,0,https://www.diffordsguide.com/cocktails/recipe/4682/yes-or-noyau,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c5d80c931588.jpg
Le Frog,Pineapple wedge on rim,Serve in a Coupe glass,"['1 1⁄2 shot Islay single malt (peated) Scotch whisky', '1⁄2 shot Giffard Framboise de Ronce (raspberry liqueur)', '1 1⁄2 shot Pineapple juice (fresh pressed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4683/le-frog,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c66a196e5aa1.jpg
Corleone,Green grape on rim,Serve in a Coupe glass,"['5 fresh Green grapes (seedless)', '1 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Bepi Tosolini Grappa di Moscato', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄3 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1 dash Orange Bitters by Angostura']","MUDDLE grapes in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",3,https://www.diffordsguide.com/cocktails/recipe/4684/corleone,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c66bf74b7c2c.jpg
Eastern Standard (Soho House Tonic),Float thin slice cucumber,Serve in a Coupe glass,"['3 slice Cucumber (fresh)', '3 fresh Mint leaves', '1 2⁄3 shot Rutte Dry Gin', '5⁄12 shot Lime juice (freshly squeezed)', '1⁄3 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']","MUDDLE cucumber in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",25,https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c66c8d437275.jpg
Dunderstruck,Heart-shaped strawberry slice on rim,Serve in an Old-fashioned glass,"['1 shot Overproof pot still rum', '3⁄4 shot Italian red bitter liqueur', '1⁄2 shot Strawberry sugar syrup', '1 1⁄2 shot Pineapple juice (fresh pressed)', '2 dash La Fée Parisienne absinthe']",SHAKE all ingredients with ice and fine strain into ice-filled glass.,5,https://www.diffordsguide.com/cocktails/recipe/4686/dunderstruck,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c66f6d676517.jpg
Aviazione,Lemon zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Bepi Tosolini Grappa di Moscato', '1⁄2 shot Luxardo Maraschino liqueur', '1⁄3 shot Crème de violette liqueur', '1⁄2 shot Lemon juice (freshly squeezed)']",SHAKE all ingredients with ice and fine into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/4687/aviazione,diffords,https://cdn.diffords.com/contrib/stock-images/2019/02/5c6a82225b6c3.jpg
